danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,popularity
0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,audio_features,5ihS6UUlyQAfmp48eSkxuQ,spotify:track:5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/tracks/5ihS6UUlyQAfmp48eSkxuQ,https://api.spotify.com/v1/audio-analysis/5ihS6UUlyQAfmp48eSkxuQ,199493,4,76
0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,audio_features,4Hhv2vrOTy89HFRcjU3QOx,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,https://api.spotify.com/v1/tracks/4Hhv2vrOTy89HFRcjU3QOx,https://api.spotify.com/v1/audio-analysis/4Hhv2vrOTy89HFRcjU3QOx,179693,3,74
0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,audio_features,3PzsbWSQdLCKDLxn7YZfkM,spotify:track:3PzsbWSQdLCKDLxn7YZfkM,https://api.spotify.com/v1/tracks/3PzsbWSQdLCKDLxn7YZfkM,https://api.spotify.com/v1/audio-analysis/3PzsbWSQdLCKDLxn7YZfkM,155880,4,74
0.608,0.524,8,-10.266,1,0.0309,0.367,0.00254,0.115,0.797,86.204,audio_features,3lh3iiiJeiBXHSZw6u0kh6,spotify:track:3lh3iiiJeiBXHSZw6u0kh6,https://api.spotify.com/v1/tracks/3lh3iiiJeiBXHSZw6u0kh6,https://api.spotify.com/v1/audio-analysis/3lh3iiiJeiBXHSZw6u0kh6,205613,4,72
0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,audio_features,2TVxnKdb3tqe1nhQWwwZCO,spotify:track:2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/tracks/2TVxnKdb3tqe1nhQWwwZCO,https://api.spotify.com/v1/audio-analysis/2TVxnKdb3tqe1nhQWwwZCO,377093,4,76
0.63,0.551,9,-9.28,1,0.0549,0.373,5.75e-05,0.103,0.518,143.868,audio_features,0P7DoyGrr4Wp9w5TotEtUC,spotify:track:0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/tracks/0P7DoyGrr4Wp9w5TotEtUC,https://api.spotify.com/v1/audio-analysis/0P7DoyGrr4Wp9w5TotEtUC,274493,4,71
0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,audio_features,5jgFfDIR6FR0gvlA56Nakr,spotify:track:5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr,138387,4,73
0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,audio_features,3gsCAGsWr6pUm1Vy7CPPob,spotify:track:3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/tracks/3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/audio-analysis/3gsCAGsWr6pUm1Vy7CPPob,286920,4,71
0.552,0.552,11,-9.736,0,0.0364,0.052,0.0,0.046,0.593,208.571,audio_features,1Qrdlkgg9I4J7r3P4kZNwr,spotify:track:1Qrdlkgg9I4J7r3P4kZNwr,https://api.spotify.com/v1/tracks/1Qrdlkgg9I4J7r3P4kZNwr,https://api.spotify.com/v1/audio-analysis/1Qrdlkgg9I4J7r3P4kZNwr,269760,4,70
0.477,0.433,11,-6.473,0,0.0247,0.689,0.000195,0.151,0.611,82.52,audio_features,1kPBT8S2wJFNAyBMnGVZgL,spotify:track:1kPBT8S2wJFNAyBMnGVZgL,https://api.spotify.com/v1/tracks/1kPBT8S2wJFNAyBMnGVZgL,https://api.spotify.com/v1/audio-analysis/1kPBT8S2wJFNAyBMnGVZgL,156653,3,70
0.654,0.336,6,-12.825,1,0.0379,0.858,0.385,0.0786,0.947,176.083,audio_features,19Shlms2uTnOjIUg50TXzd,spotify:track:19Shlms2uTnOjIUg50TXzd,https://api.spotify.com/v1/tracks/19Shlms2uTnOjIUg50TXzd,https://api.spotify.com/v1/audio-analysis/19Shlms2uTnOjIUg50TXzd,134400,4,70
0.304,0.305,2,-10.879,1,0.0298,0.871,0.00368,0.367,0.464,146.066,audio_features,4J0DbyODwZJcmIAiTSJfMF,spotify:track:4J0DbyODwZJcmIAiTSJfMF,https://api.spotify.com/v1/tracks/4J0DbyODwZJcmIAiTSJfMF,https://api.spotify.com/v1/audio-analysis/4J0DbyODwZJcmIAiTSJfMF,180693,3,70
0.419,0.085,7,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,audio_features,0VNzEY1G4GLqcNx5qaaTl6,spotify:track:0VNzEY1G4GLqcNx5qaaTl6,https://api.spotify.com/v1/tracks/0VNzEY1G4GLqcNx5qaaTl6,https://api.spotify.com/v1/audio-analysis/0VNzEY1G4GLqcNx5qaaTl6,243493,3,69
0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,audio_features,18GiV1BaXzPVYpp9rmOg0E,spotify:track:18GiV1BaXzPVYpp9rmOg0E,https://api.spotify.com/v1/tracks/18GiV1BaXzPVYpp9rmOg0E,https://api.spotify.com/v1/audio-analysis/18GiV1BaXzPVYpp9rmOg0E,165427,4,67
0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,audio_features,3KfbEIOC7YIv90FIfNSZpo,spotify:track:3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/tracks/3KfbEIOC7YIv90FIfNSZpo,https://api.spotify.com/v1/audio-analysis/3KfbEIOC7YIv90FIfNSZpo,146333,4,73
0.483,0.159,7,-13.648,1,0.0353,0.914,0.0,0.111,0.423,146.721,audio_features,1UKobFsdqNXQb8OthimCKe,spotify:track:1UKobFsdqNXQb8OthimCKe,https://api.spotify.com/v1/tracks/1UKobFsdqNXQb8OthimCKe,https://api.spotify.com/v1/audio-analysis/1UKobFsdqNXQb8OthimCKe,157893,4,67
0.537,0.315,5,-13.79,1,0.0271,0.588,2.29e-05,0.206,0.575,86.813,audio_features,2Pr1nZpt8A8WP7QYpyq6L3,spotify:track:2Pr1nZpt8A8WP7QYpyq6L3,https://api.spotify.com/v1/tracks/2Pr1nZpt8A8WP7QYpyq6L3,https://api.spotify.com/v1/audio-analysis/2Pr1nZpt8A8WP7QYpyq6L3,190320,4,67
0.765,0.291,2,-14.456,1,0.0397,0.787,0.000446,0.149,0.806,115.751,audio_features,0wEo4mwfs6tXYgCem9m9wP,spotify:track:0wEo4mwfs6tXYgCem9m9wP,https://api.spotify.com/v1/tracks/0wEo4mwfs6tXYgCem9m9wP,https://api.spotify.com/v1/audio-analysis/0wEo4mwfs6tXYgCem9m9wP,102987,4,66
0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.205,97.398,audio_features,51FpzuGkRYXFgsE2zXt9av,spotify:track:51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/tracks/51FpzuGkRYXFgsE2zXt9av,https://api.spotify.com/v1/audio-analysis/51FpzuGkRYXFgsE2zXt9av,173867,3,66
0.48,0.626,5,-8.406,1,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,audio_features,3QcuZo6WLcFkqqLmDs0d95,spotify:track:3QcuZo6WLcFkqqLmDs0d95,https://api.spotify.com/v1/tracks/3QcuZo6WLcFkqqLmDs0d95,https://api.spotify.com/v1/audio-analysis/3QcuZo6WLcFkqqLmDs0d95,199907,4,66
0.772,0.397,7,-8.585,1,0.0391,0.339,0.00541,0.0753,0.617,97.964,audio_features,10vkYRKw6Jjr7try1ir50G,spotify:track:10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/tracks/10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/audio-analysis/10vkYRKw6Jjr7try1ir50G,172320,4,66
0.592,0.398,2,-10.81,0,0.0678,0.357,0.000925,0.119,0.204,150.038,audio_features,1qjrYozGqc7upUgfN776lZ,spotify:track:1qjrYozGqc7upUgfN776lZ,https://api.spotify.com/v1/tracks/1qjrYozGqc7upUgfN776lZ,https://api.spotify.com/v1/audio-analysis/1qjrYozGqc7upUgfN776lZ,185293,3,66
0.489,0.186,9,-16.237,1,0.029,0.863,0.000152,0.2,0.349,102.245,audio_features,0djZ2ndRfAL69WYNra5jRC,spotify:track:0djZ2ndRfAL69WYNra5jRC,https://api.spotify.com/v1/tracks/0djZ2ndRfAL69WYNra5jRC,https://api.spotify.com/v1/audio-analysis/0djZ2ndRfAL69WYNra5jRC,109387,4,66
0.575,0.188,9,-18.758,1,0.0959,0.841,4.37e-05,0.228,0.334,77.464,audio_features,2hjAc6x8EoSLhGxRNg8KEw,spotify:track:2hjAc6x8EoSLhGxRNg8KEw,https://api.spotify.com/v1/tracks/2hjAc6x8EoSLhGxRNg8KEw,https://api.spotify.com/v1/audio-analysis/2hjAc6x8EoSLhGxRNg8KEw,155453,4,66
0.389,0.396,7,-7.999,1,0.0332,0.887,0.0,0.0828,0.585,171.86,audio_features,52vA3CYKZqZVdQnzRrdZt6,spotify:track:52vA3CYKZqZVdQnzRrdZt6,https://api.spotify.com/v1/tracks/52vA3CYKZqZVdQnzRrdZt6,https://api.spotify.com/v1/audio-analysis/52vA3CYKZqZVdQnzRrdZt6,192053,3,66
0.536,0.446,9,-14.98,1,0.029,0.833,0.0103,0.106,0.707,133.785,audio_features,4t8tx6o7oM6Ax66ZUU361y,spotify:track:4t8tx6o7oM6Ax66ZUU361y,https://api.spotify.com/v1/tracks/4t8tx6o7oM6Ax66ZUU361y,https://api.spotify.com/v1/audio-analysis/4t8tx6o7oM6Ax66ZUU361y,154627,4,64
0.579,0.267,4,-15.11,1,0.0348,0.118,0.000562,0.132,0.353,74.899,audio_features,2T5Ch09nefwckOu5NQvjIk,spotify:track:2T5Ch09nefwckOu5NQvjIk,https://api.spotify.com/v1/tracks/2T5Ch09nefwckOu5NQvjIk,https://api.spotify.com/v1/audio-analysis/2T5Ch09nefwckOu5NQvjIk,238573,4,64
0.558,0.123,0,-10.396,1,0.0525,0.809,0.00121,0.0916,0.341,70.16,audio_features,3yYfoYGVpriV4fG9L1ogsD,spotify:track:3yYfoYGVpriV4fG9L1ogsD,https://api.spotify.com/v1/tracks/3yYfoYGVpriV4fG9L1ogsD,https://api.spotify.com/v1/audio-analysis/3yYfoYGVpriV4fG9L1ogsD,206333,4,64
0.574,0.507,6,-11.343,1,0.0258,0.228,4.57e-06,0.279,0.514,101.085,audio_features,5ZoDwIP1ntHwciLjydJ8X2,spotify:track:5ZoDwIP1ntHwciLjydJ8X2,https://api.spotify.com/v1/tracks/5ZoDwIP1ntHwciLjydJ8X2,https://api.spotify.com/v1/audio-analysis/5ZoDwIP1ntHwciLjydJ8X2,173307,4,64
0.588,0.149,7,-16.728,0,0.0319,0.846,9.65e-05,0.236,0.113,124.689,audio_features,69uJi5QsBtqlYkGURTBli8,spotify:track:69uJi5QsBtqlYkGURTBli8,https://api.spotify.com/v1/tracks/69uJi5QsBtqlYkGURTBli8,https://api.spotify.com/v1/audio-analysis/69uJi5QsBtqlYkGURTBli8,332960,4,64
0.6,0.243,4,-17.085,1,0.0366,0.89,0.0022,0.249,0.468,110.535,audio_features,2WOjLF83vqjit2Zh4B69V3,spotify:track:2WOjLF83vqjit2Zh4B69V3,https://api.spotify.com/v1/tracks/2WOjLF83vqjit2Zh4B69V3,https://api.spotify.com/v1/audio-analysis/2WOjLF83vqjit2Zh4B69V3,217400,4,65
0.505,0.258,11,-12.193,0,0.0297,0.805,0.0,0.12,0.641,141.003,audio_features,0ju1jP0cSPJ8tmojYBEI89,spotify:track:0ju1jP0cSPJ8tmojYBEI89,https://api.spotify.com/v1/tracks/0ju1jP0cSPJ8tmojYBEI89,https://api.spotify.com/v1/audio-analysis/0ju1jP0cSPJ8tmojYBEI89,254305,4,64
0.435,0.423,11,-8.795,1,0.024,0.0916,0.000659,0.132,0.451,91.137,audio_features,2cWHN0WK52RGAWHgaDamUA,spotify:track:2cWHN0WK52RGAWHgaDamUA,https://api.spotify.com/v1/tracks/2cWHN0WK52RGAWHgaDamUA,https://api.spotify.com/v1/audio-analysis/2cWHN0WK52RGAWHgaDamUA,287091,3,63
0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,audio_features,0SxFyA4FqmEQqZVuAlg8lf,spotify:track:0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/tracks/0SxFyA4FqmEQqZVuAlg8lf,https://api.spotify.com/v1/audio-analysis/0SxFyA4FqmEQqZVuAlg8lf,260666,4,62
0.628,0.159,8,-14.363,1,0.0333,0.872,0.0,0.111,0.505,135.003,audio_features,3O4s2m47MFhnGqmpkjoKYk,spotify:track:3O4s2m47MFhnGqmpkjoKYk,https://api.spotify.com/v1/tracks/3O4s2m47MFhnGqmpkjoKYk,https://api.spotify.com/v1/audio-analysis/3O4s2m47MFhnGqmpkjoKYk,256400,4,62
0.414,0.167,9,-16.519,1,0.0484,0.804,0.0,0.117,0.384,133.45,audio_features,6ZSTinOwx5dKFYc6iYyGDn,spotify:track:6ZSTinOwx5dKFYc6iYyGDn,https://api.spotify.com/v1/tracks/6ZSTinOwx5dKFYc6iYyGDn,https://api.spotify.com/v1/audio-analysis/6ZSTinOwx5dKFYc6iYyGDn,207240,4,62
0.506,0.373,0,-9.473,1,0.0347,0.499,4.05e-05,0.323,0.194,121.289,audio_features,6yjKlmm7vOszkXEUku1EM1,spotify:track:6yjKlmm7vOszkXEUku1EM1,https://api.spotify.com/v1/tracks/6yjKlmm7vOszkXEUku1EM1,https://api.spotify.com/v1/audio-analysis/6yjKlmm7vOszkXEUku1EM1,362400,4,61
0.461,0.185,2,-18.087,1,0.0502,0.604,0.0,0.121,0.405,95.509,audio_features,3HuJDcOWx0gE9Yng2uWY7K,spotify:track:3HuJDcOWx0gE9Yng2uWY7K,https://api.spotify.com/v1/tracks/3HuJDcOWx0gE9Yng2uWY7K,https://api.spotify.com/v1/audio-analysis/3HuJDcOWx0gE9Yng2uWY7K,196840,4,63
0.652,0.338,9,-11.58,1,0.0367,0.486,5.9e-05,0.0744,0.392,116.881,audio_features,6dahFmHrgncgVJjsI1ws7e,spotify:track:6dahFmHrgncgVJjsI1ws7e,https://api.spotify.com/v1/tracks/6dahFmHrgncgVJjsI1ws7e,https://api.spotify.com/v1/audio-analysis/6dahFmHrgncgVJjsI1ws7e,279667,4,61
0.505,0.483,0,-9.272,1,0.0334,0.542,0.0,0.222,0.484,125.839,audio_features,2nvcTDmZkRWKNMAL29sLHo,spotify:track:2nvcTDmZkRWKNMAL29sLHo,https://api.spotify.com/v1/tracks/2nvcTDmZkRWKNMAL29sLHo,https://api.spotify.com/v1/audio-analysis/2nvcTDmZkRWKNMAL29sLHo,211787,4,61
0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,audio_features,3RkQ3UwOyPqpIiIvGVewuU,spotify:track:3RkQ3UwOyPqpIiIvGVewuU,https://api.spotify.com/v1/tracks/3RkQ3UwOyPqpIiIvGVewuU,https://api.spotify.com/v1/audio-analysis/3RkQ3UwOyPqpIiIvGVewuU,330533,4,62
0.264,0.32,9,-11.716,1,0.0325,0.885,0.00141,0.134,0.171,138.108,audio_features,1vZTgn4JXWMahR8r99ug5H,spotify:track:1vZTgn4JXWMahR8r99ug5H,https://api.spotify.com/v1/tracks/1vZTgn4JXWMahR8r99ug5H,https://api.spotify.com/v1/audio-analysis/1vZTgn4JXWMahR8r99ug5H,211093,3,61
0.661,0.518,6,-10.061,0,0.0319,0.621,1.78e-05,0.0953,0.776,127.266,audio_features,51ueZKM83MTRv9rgiDfI6Y,spotify:track:51ueZKM83MTRv9rgiDfI6Y,https://api.spotify.com/v1/tracks/51ueZKM83MTRv9rgiDfI6Y,https://api.spotify.com/v1/audio-analysis/51ueZKM83MTRv9rgiDfI6Y,170760,4,61
0.322,0.168,10,-13.893,1,0.0336,0.915,0.000223,0.117,0.259,146.68,audio_features,3m8lTUL5GxGUNSaycI77ND,spotify:track:3m8lTUL5GxGUNSaycI77ND,https://api.spotify.com/v1/tracks/3m8lTUL5GxGUNSaycI77ND,https://api.spotify.com/v1/audio-analysis/3m8lTUL5GxGUNSaycI77ND,311893,4,61
0.498,0.63,6,-5.808,0,0.0276,0.416,0.0,0.238,0.822,169.115,audio_features,2gliw3L0oa4w8LqaHploje,spotify:track:2gliw3L0oa4w8LqaHploje,https://api.spotify.com/v1/tracks/2gliw3L0oa4w8LqaHploje,https://api.spotify.com/v1/audio-analysis/2gliw3L0oa4w8LqaHploje,352920,4,61
0.689,0.313,0,-10.073,1,0.0366,0.789,0.0,0.144,0.625,133.754,audio_features,45WX2cfbL8bCIqv3rOq1G3,spotify:track:45WX2cfbL8bCIqv3rOq1G3,https://api.spotify.com/v1/tracks/45WX2cfbL8bCIqv3rOq1G3,https://api.spotify.com/v1/audio-analysis/45WX2cfbL8bCIqv3rOq1G3,108853,4,60
0.484,0.312,2,-13.522,1,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,audio_features,50uGbeaQIxKiSc7jvRTjWx,spotify:track:50uGbeaQIxKiSc7jvRTjWx,https://api.spotify.com/v1/tracks/50uGbeaQIxKiSc7jvRTjWx,https://api.spotify.com/v1/audio-analysis/50uGbeaQIxKiSc7jvRTjWx,166827,4,60
0.437,0.104,3,-22.533,1,0.0307,0.893,0.00124,0.11,0.544,101.718,audio_features,7IsXXgpowAB48crGjV1oGb,spotify:track:7IsXXgpowAB48crGjV1oGb,https://api.spotify.com/v1/tracks/7IsXXgpowAB48crGjV1oGb,https://api.spotify.com/v1/audio-analysis/7IsXXgpowAB48crGjV1oGb,196467,4,60
0.49,0.172,2,-14.251,1,0.0372,0.897,3.32e-05,0.0753,0.361,143.837,audio_features,4HHge4zAyIw3pkrtFzmwCl,spotify:track:4HHge4zAyIw3pkrtFzmwCl,https://api.spotify.com/v1/tracks/4HHge4zAyIw3pkrtFzmwCl,https://api.spotify.com/v1/audio-analysis/4HHge4zAyIw3pkrtFzmwCl,235627,4,59
0.512,0.347,0,-11.222,1,0.0361,0.853,9.16e-05,0.106,0.41,128.525,audio_features,5XY9FK0mB0BS0u8YB2ehN9,spotify:track:5XY9FK0mB0BS0u8YB2ehN9,https://api.spotify.com/v1/tracks/5XY9FK0mB0BS0u8YB2ehN9,https://api.spotify.com/v1/audio-analysis/5XY9FK0mB0BS0u8YB2ehN9,300507,4,58
0.421,0.661,9,-13.126,1,0.0433,0.414,1.16e-06,0.0962,0.554,100.965,audio_features,6Vcwr9tb3ZLO63F8DL8cqu,spotify:track:6Vcwr9tb3ZLO63F8DL8cqu,https://api.spotify.com/v1/tracks/6Vcwr9tb3ZLO63F8DL8cqu,https://api.spotify.com/v1/audio-analysis/6Vcwr9tb3ZLO63F8DL8cqu,341627,4,61
0.267,0.252,7,-11.687,1,0.0351,0.8,4.43e-05,0.089,0.13,37.114,audio_features,3gIBSlXYIN1mru35l4LWPB,spotify:track:3gIBSlXYIN1mru35l4LWPB,https://api.spotify.com/v1/tracks/3gIBSlXYIN1mru35l4LWPB,https://api.spotify.com/v1/audio-analysis/3gIBSlXYIN1mru35l4LWPB,206533,4,57
0.414,0.249,1,-12.674,1,0.0369,0.894,8.37e-06,0.188,0.341,142.442,audio_features,6AeG6jSoAVbmUFO6LyYmBf,spotify:track:6AeG6jSoAVbmUFO6LyYmBf,https://api.spotify.com/v1/tracks/6AeG6jSoAVbmUFO6LyYmBf,https://api.spotify.com/v1/audio-analysis/6AeG6jSoAVbmUFO6LyYmBf,163360,3,57
0.326,0.0902,7,-20.588,1,0.0344,0.647,0.00091,0.198,0.218,137.611,audio_features,3his1UkcI0rwrniPDR9kTj,spotify:track:3his1UkcI0rwrniPDR9kTj,https://api.spotify.com/v1/tracks/3his1UkcI0rwrniPDR9kTj,https://api.spotify.com/v1/audio-analysis/3his1UkcI0rwrniPDR9kTj,219493,4,57
0.446,0.41,0,-11.431,1,0.0289,0.736,0.0,0.122,0.318,156.274,audio_features,23EgnmfkdOsDK96ftbVv0Q,spotify:track:23EgnmfkdOsDK96ftbVv0Q,https://api.spotify.com/v1/tracks/23EgnmfkdOsDK96ftbVv0Q,https://api.spotify.com/v1/audio-analysis/23EgnmfkdOsDK96ftbVv0Q,245000,4,56
0.442,0.157,7,-13.791,1,0.0324,0.948,0.0,0.224,0.22,76.48,audio_features,4cURHmiuYii52BVbhrGbv0,spotify:track:4cURHmiuYii52BVbhrGbv0,https://api.spotify.com/v1/tracks/4cURHmiuYii52BVbhrGbv0,https://api.spotify.com/v1/audio-analysis/4cURHmiuYii52BVbhrGbv0,214400,4,55
0.495,0.67,7,-5.918,1,0.0284,0.047,2.52e-05,0.219,0.478,112.443,audio_features,77qBwefBIdzymXNCuAI8YX,spotify:track:77qBwefBIdzymXNCuAI8YX,https://api.spotify.com/v1/tracks/77qBwefBIdzymXNCuAI8YX,https://api.spotify.com/v1/audio-analysis/77qBwefBIdzymXNCuAI8YX,178933,4,55
0.341,0.234,8,-12.307,1,0.0423,0.703,0.000674,0.108,0.167,176.463,audio_features,31nItlXwgCCFpttS50Rbxf,spotify:track:31nItlXwgCCFpttS50Rbxf,https://api.spotify.com/v1/tracks/31nItlXwgCCFpttS50Rbxf,https://api.spotify.com/v1/audio-analysis/31nItlXwgCCFpttS50Rbxf,288133,3,54
0.472,0.357,5,-11.333,1,0.0284,0.516,0.00363,0.114,0.28,138.212,audio_features,2dcoDVcOc9hGPbtZFtpcw3,spotify:track:2dcoDVcOc9hGPbtZFtpcw3,https://api.spotify.com/v1/tracks/2dcoDVcOc9hGPbtZFtpcw3,https://api.spotify.com/v1/audio-analysis/2dcoDVcOc9hGPbtZFtpcw3,284840,4,54
0.749,0.629,8,-5.434,1,0.216,0.21,1.62e-06,0.0849,0.577,161.945,audio_features,27Qz0cFmMGADsniMeUwyUe,spotify:track:27Qz0cFmMGADsniMeUwyUe,https://api.spotify.com/v1/tracks/27Qz0cFmMGADsniMeUwyUe,https://api.spotify.com/v1/audio-analysis/27Qz0cFmMGADsniMeUwyUe,106667,3,68
0.978,0.683,8,-5.743,1,0.0981,0.0634,5.88e-05,0.523,0.419,118.041,audio_features,02nTpchENdZ4Nm8AfTmrFv,spotify:track:02nTpchENdZ4Nm8AfTmrFv,https://api.spotify.com/v1/tracks/02nTpchENdZ4Nm8AfTmrFv,https://api.spotify.com/v1/audio-analysis/02nTpchENdZ4Nm8AfTmrFv,146441,4,70
0.791,0.818,0,-3.93,1,0.406,0.0695,0.0,0.114,0.693,159.922,audio_features,7KXVIAuw3m2hxZanrpSXS3,spotify:track:7KXVIAuw3m2hxZanrpSXS3,https://api.spotify.com/v1/tracks/7KXVIAuw3m2hxZanrpSXS3,https://api.spotify.com/v1/audio-analysis/7KXVIAuw3m2hxZanrpSXS3,209811,4,81
0.615,0.784,2,-5.446,1,0.139,0.00362,1.75e-05,0.133,0.405,115.205,audio_features,0VgFUdSwF7cdQMixbHIXzD,spotify:track:0VgFUdSwF7cdQMixbHIXzD,https://api.spotify.com/v1/tracks/0VgFUdSwF7cdQMixbHIXzD,https://api.spotify.com/v1/audio-analysis/0VgFUdSwF7cdQMixbHIXzD,183688,4,62
0.923,0.678,9,-7.124,1,0.0837,0.027,0.00598,0.0656,0.72,90.013,audio_features,646pXmilpKaPZIjgHzwPhR,spotify:track:646pXmilpKaPZIjgHzwPhR,https://api.spotify.com/v1/tracks/646pXmilpKaPZIjgHzwPhR,https://api.spotify.com/v1/audio-analysis/646pXmilpKaPZIjgHzwPhR,140053,4,59
0.865,0.614,8,-6.782,1,0.278,0.0259,0.0,0.434,0.642,160.032,audio_features,5h9dlUlCGZahkuaC3MShz3,spotify:track:5h9dlUlCGZahkuaC3MShz3,https://api.spotify.com/v1/tracks/5h9dlUlCGZahkuaC3MShz3,https://api.spotify.com/v1/audio-analysis/5h9dlUlCGZahkuaC3MShz3,153000,4,64
0.801,0.601,8,-7.574,0,0.255,0.0777,3.23e-05,0.145,0.74,159.969,audio_features,0hquQWY3xvYqN4qtiquniF,spotify:track:0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/tracks/0hquQWY3xvYqN4qtiquniF,https://api.spotify.com/v1/audio-analysis/0hquQWY3xvYqN4qtiquniF,182907,4,88
0.88,0.777,2,-4.465,1,0.256,0.102,0.0,0.37,0.88,132.982,audio_features,4dFKEyGrwmIimMqwYleFOR,spotify:track:4dFKEyGrwmIimMqwYleFOR,https://api.spotify.com/v1/tracks/4dFKEyGrwmIimMqwYleFOR,https://api.spotify.com/v1/audio-analysis/4dFKEyGrwmIimMqwYleFOR,234900,4,70
0.961,0.557,10,-6.743,0,0.321,0.0251,0.0,0.0828,0.742,118.031,audio_features,5hR1PFUnx0uRkqYsW4Z4ja,spotify:track:5hR1PFUnx0uRkqYsW4Z4ja,https://api.spotify.com/v1/tracks/5hR1PFUnx0uRkqYsW4Z4ja,https://api.spotify.com/v1/audio-analysis/5hR1PFUnx0uRkqYsW4Z4ja,122266,4,62
0.933,0.757,11,-4.602,1,0.282,0.0265,0.0,0.139,0.829,140.078,audio_features,1U4pYd8XGOYr9GvKqIprCa,spotify:track:1U4pYd8XGOYr9GvKqIprCa,https://api.spotify.com/v1/tracks/1U4pYd8XGOYr9GvKqIprCa,https://api.spotify.com/v1/audio-analysis/1U4pYd8XGOYr9GvKqIprCa,172156,4,65
0.977,0.567,11,-9.127,0,0.222,0.0287,1.3e-06,0.0785,0.802,118.041,audio_features,6tL1V3GzJccYkas3w3f6QC,spotify:track:6tL1V3GzJccYkas3w3f6QC,https://api.spotify.com/v1/tracks/6tL1V3GzJccYkas3w3f6QC,https://api.spotify.com/v1/audio-analysis/6tL1V3GzJccYkas3w3f6QC,127442,4,58
0.878,0.62,9,-4.956,0,0.289,0.00782,0.0,0.0635,0.835,145.016,audio_features,6PphODv2LB2b9BWK9lhWuY,spotify:track:6PphODv2LB2b9BWK9lhWuY,https://api.spotify.com/v1/tracks/6PphODv2LB2b9BWK9lhWuY,https://api.spotify.com/v1/audio-analysis/6PphODv2LB2b9BWK9lhWuY,178824,4,60
0.858,0.622,7,-4.413,1,0.266,0.515,0.0,0.146,0.517,85.054,audio_features,04b0tLlmpRhukCXaXT6l2J,spotify:track:04b0tLlmpRhukCXaXT6l2J,https://api.spotify.com/v1/tracks/04b0tLlmpRhukCXaXT6l2J,https://api.spotify.com/v1/audio-analysis/04b0tLlmpRhukCXaXT6l2J,158118,4,55
0.803,0.634,2,-5.403,1,0.0946,0.0463,0.0,0.0969,0.453,160.018,audio_features,49MICz2iDO0E4suYyVYr62,spotify:track:49MICz2iDO0E4suYyVYr62,https://api.spotify.com/v1/tracks/49MICz2iDO0E4suYyVYr62,https://api.spotify.com/v1/audio-analysis/49MICz2iDO0E4suYyVYr62,144625,4,52
0.937,0.611,4,-6.205,1,0.318,0.16,0.0,0.11,0.769,130.065,audio_features,6pK0FMFD0Q0GtsiZ5laA8W,spotify:track:6pK0FMFD0Q0GtsiZ5laA8W,https://api.spotify.com/v1/tracks/6pK0FMFD0Q0GtsiZ5laA8W,https://api.spotify.com/v1/audio-analysis/6pK0FMFD0Q0GtsiZ5laA8W,178752,4,36
0.557,0.843,7,-4.519,1,0.0875,0.00132,0.0,0.109,0.811,129.511,audio_features,52JFc40b28XJDROR3c4uAr,spotify:track:52JFc40b28XJDROR3c4uAr,https://api.spotify.com/v1/tracks/52JFc40b28XJDROR3c4uAr,https://api.spotify.com/v1/audio-analysis/52JFc40b28XJDROR3c4uAr,232787,4,63
